Student ID,First Name,Last Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription,Course1,Course2,Course3,Course4,Course5,Course6,Course7,Course8,Course9,Course10,Course11,Course12
5991003946,Obanion,William,Data Analytics and Visualization,3.54,Summer-2020,China,Wu,Mathematics,33,12.0,"Woodbridge, NJ",Data Scientist I,Summer-2019: Natural Language Processing,Summer-2019: Advanced Data Engineering,Summer-2019: Bayesian Methods,Fall-2019: DAV 6000 Talent Analytics,Fall-2019: DAV 6500 Capstone,Fall-2019: DAV 5100 Structured Data Management,Spring-2020: DAV 5200 Visual Design and Storytelling,Spring-2020: MAN 5580 Project Management,Spring-2020: Internship,Summer-2020: DAV 5400 Analytics Programming,Summer-2020: DAV 5000 Business Modeling and Data Analysis,Summer-2020: DAV 5300 Computational Math and Statistics
1922792865,Walker,Paul,Artificial Intelligence,3.88,Summer-2017,USA,English,Computer Science,24,3.5,"New York, NY",Database Administrator - Entry,Summer-2016: AI Capstone: R&D Experience,Summer-2016: Advanced Data Engineering,Summer-2016: Data Acquisition and Management,Fall-2016: Computational Statistics and Probability,Fall-2016: DAV 6200 Data Product Design,Fall-2016: Artificial Intelligence,Spring-2017: Numerical Methods,Spring-2017: Machine Learning,Spring-2017: Predictive Models,Summer-2017: Special Topics,Summer-2017: Neural Networks and Deep Learning,Summer-2017: DAV 6400 Internship
1974503504,Summers,Thomas,Data Analytics and Visualization,3.12,Summer-2019,Pakistan,Punjabi,Computer Science,29,8.5,"New York, NY",Big Data Architect,Summer-2018: Bayesian Methods,Summer-2018: DAV 6500 Capstone,Summer-2018: MAN 5580 Project Management,Fall-2018: DAV 5100 Structured Data Management,Fall-2018: DAV 5400 Analytics Programming,Fall-2018: DAV 5000 Business Modeling and Data Analysis,Spring-2019: Internship,Spring-2019: AI Product Studio,Spring-2019: DAV 6450 Independent Study,Summer-2019: DAV 5300 Computational Math and Statistics,Summer-2019: DAV 6100 Information Architectures,Summer-2019: DAV 5200 Visual Design and Storytelling
4325950747,Young,Carol,Artificial Intelligence,2.95,Spring-2022,Pakistan,Punjabi,Computer Science,23,1.5,"New York, NY",Data Architect I,Spring-2021: Neural Networks and Deep Learning,Spring-2021: Predictive Models,Spring-2021: AI Capstone: R&D Experience,Summer-2021: Numerical Methods,Summer-2021: DAV 6300 Special Topics,Summer-2021: DAV 6100 Information Architectures,Fall-2021: Computational Statistics and Probability,Fall-2021: Internship,Fall-2021: Machine Learning,Spring-2022: Artificial Intelligence,Spring-2022: Data Acquisition and Management,Spring-2022: DAV 6050 Data-Driven Organizations
3325485843,Nance,Mary,Artificial Intelligence,3.59,Fall-2020,USA,English,Computer Science,34,13.5,"Woodbridge, NJ",Data Scientist I,Fall-2019: AI Capstone: R&D Experience,Fall-2019: Computational Statistics and Probability,Fall-2019: Artificial Intelligence,Spring-2020: Natural Language Processing,Spring-2020: DAV 6000 Talent Analytics,Spring-2020: Machine Learning,Summer-2020: AI Product Studio,Summer-2020: Numerical Methods,Summer-2020: Data Acquisition and Management,Fall-2020: Internship,Fall-2020: Neural Networks and Deep Learning,Fall-2020: Predictive Models
9691471363,Drath,Debby,Artificial Intelligence,2.92,Spring-2019,India,Hindi,Mathematics,23,2.0,"New York, NY",Machine Learning Engineer,Spring-2018: AI Capstone: R&D Experience,Spring-2018: Data Acquisition and Management,Spring-2018: DAV 6050 Data-Driven Organizations,Summer-2018: Neural Networks and Deep Learning,Summer-2018: Computational Statistics and Probability,Summer-2018: Numerical Methods,Fall-2018: Predictive Models,Fall-2018: Independent Study,Fall-2018: Artificial Intelligence,Spring-2019: Machine Learning,Spring-2019: Advanced Data Engineering,Spring-2019: AI Product Studio
5599869189,Belcher,Robert,Data Analytics and Visualization,3.87,Summer-2023,China,Mandarin,Mathematics,24,2.0,"New York, NY",Database Administrator - Entry,Summer-2022: DAV 5000 Business Modeling and Data Analysis,Summer-2022: DAV 5300 Computational Math and Statistics,Summer-2022: DAV 5100 Structured Data Management,Fall-2022: DAV 6100 Information Architectures,Fall-2022: MAN 5580 Project Management,Fall-2022: DAV 5400 Analytics Programming,Spring-2023: DAV 6400 Internship,Spring-2023: DAV 6450 Independent Study,Spring-2023: DAV 6500 Capstone,Summer-2023: DAV 5200 Visual Design and Storytelling,Summer-2023: AI Product Studio,Summer-2023: AI Product Studio
7409826338,Mansfield,Terry,Data Analytics and Visualization,3.56,Spring-2017,Other,F,Mathematics,24,3.0,"New York, NY",Entry Business Systems Analyst,Spring-2016: DAV 5200 Visual Design and Storytelling,Spring-2016: MAN 5580 Project Management,Spring-2016: Advanced Data Engineering,Summer-2016: DAV 5100 Structured Data Management,Summer-2016: Special Topics,Summer-2016: DAV 5000 Business Modeling and Data Analysis,Fall-2016: Bayesian Methods,Fall-2016: DAV 6500 Capstone,Fall-2016: DAV 5300 Computational Math and Statistics,Spring-2017: DAV 6300 Special Topics,Spring-2017: DAV 6100 Information Architectures,Spring-2017: DAV 5400 Analytics Programming
4614838552,Meyers,Kathryn,Data Analytics and Visualization,3.38,Summer-2022,India,Hindi,Computer Science,27,6.5,"New York, NY",Business Intelligence (BI) Developer,Summer-2021: DAV 5300 Computational Math and Statistics,Summer-2021: DAV 6050 Data-Driven Organizations,Summer-2021: DAV 5200 Visual Design and Storytelling,Fall-2021: DAV 6000 Talent Analytics,Fall-2021: DAV 6400 Internship,Fall-2021: DAV 6300 Special Topics,Spring-2022: Advanced Data Engineering,Spring-2022: DAV 5100 Structured Data Management,Spring-2022: MAN 5580 Project Management,Summer-2022: DAV 5400 Analytics Programming,Summer-2022: DAV 6500 Capstone,Summer-2022: DAV 5000 Business Modeling and Data Analysis
3791803017,Obenshain,Ronald,Data Analytics and Visualization,3.98,Summer-2020,China,Mandarin,Other,28,7.5,"Chicago, IL",Business Intelligence (BI) Developer,Summer-2019: MAN 5580 Project Management,Summer-2019: DAV 5400 Analytics Programming,Summer-2019: DAV 6450 Independent Study,Fall-2019: DAV 6200 Data Product Design,Fall-2019: Data Visualization,Fall-2019: DAV 6500 Capstone,Spring-2020: AI Product Studio,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Spring-2020: DAV 6050 Data-Driven Organizations,Summer-2020: DAV 5300 Computational Math and Statistics,Summer-2020: DAV 5200 Visual Design and Storytelling,Summer-2020: DAV 5100 Structured Data Management
4097786847,Estabrook,Martha,Data Analytics and Visualization,3.51,Fall-2017,Pakistan,Punjabi,Mathematics,30,9.5,"New York, NY",UX Design Intern,Fall-2016: DAV 6300 Special Topics,Fall-2016: DAV 6500 Capstone,Fall-2016: DAV 5400 Analytics Programming,Spring-2017: DAV 5100 Structured Data Management,Spring-2017: DAV 6150 Data Science,Spring-2017: DAV 5200 Visual Design and Storytelling,Summer-2017: DAV 5300 Computational Math and Statistics,Summer-2017: Bayesian Methods,Summer-2017: DAV 5000 Business Modeling and Data Analysis,Fall-2017: MAN 5580 Project Management,Fall-2017: Natural Language Processing,Fall-2017: Advanced Data Engineering
9110235539,Carrasco,Paul,Data Analytics and Visualization,3.25,Summer-2018,USA,English,Computer Science,23,1.0,"Chicago, IL",Data Scientist I,Summer-2017: DAV 5100 Structured Data Management,Summer-2017: AI Product Studio,Summer-2017: DAV 6500 Capstone,Fall-2017: MAN 5580 Project Management,Fall-2017: DAV 6000 Talent Analytics,Fall-2017: DAV 6050 Data-Driven Organizations,Spring-2018: Advanced Data Engineering,Spring-2018: DAV 5200 Visual Design and Storytelling,Spring-2018: DAV 5400 Analytics Programming,Summer-2018: DAV 5300 Computational Math and Statistics,Summer-2018: DAV 5000 Business Modeling and Data Analysis,Summer-2018: DAV 6150 Data Science
9572052716,Block,Joan,Data Analytics and Visualization,3.75,Spring-2020,China,Mandarin,Other,25,3.0,"New York, NY",Business Intelligence (BI) Developer,Spring-2019: DAV 5400 Analytics Programming,Spring-2019: Data Visualization,Spring-2019: DAV 5200 Visual Design and Storytelling,Summer-2019: Natural Language Processing,Summer-2019: DAV 6500 Capstone,Summer-2019: DAV 5300 Computational Math and Statistics,Fall-2019: Independent Study,Fall-2019: DAV 6000 Talent Analytics,Fall-2019: DAV 5000 Business Modeling and Data Analysis,Spring-2020: MAN 5580 Project Management,Spring-2020: DAV 6150 Data Science,Spring-2020: DAV 5100 Structured Data Management
6106659530,Shorter,James,Data Analytics and Visualization,3.33,Spring-2019,USA,English,Mathematics,26,5.5,"New York, NY",Database Administrator - Entry,Spring-2018: DAV 5400 Analytics Programming,Spring-2018: DAV 6050 Data-Driven Organizations,Spring-2018: DAV 6450 Independent Study,Summer-2018: DAV 5000 Business Modeling and Data Analysis,Summer-2018: Special Topics,Summer-2018: DAV 6200 Data Product Design,Fall-2018: DAV 5100 Structured Data Management,Fall-2018: Complex Systems: Financial Time Series Analysis,Fall-2018: MAN 5580 Project Management,Spring-2019: DAV 5200 Visual Design and Storytelling,Spring-2019: DAV 6500 Capstone,Spring-2019: DAV 5300 Computational Math and Statistics
2092864174,Bickford,Christopher,Artificial Intelligence,3.34,Spring-2020,China,Mandarin,Mathematics,25,4.5,"Woodbridge, NJ",Entry Data Analyst,Spring-2019: Independent Study,Spring-2019: Complex Systems: Financial Time Series Analysis,Spring-2019: Neural Networks and Deep Learning,Summer-2019: AI Capstone: R&D Experience,Summer-2019: Predictive Models,Summer-2019: DAV 6300 Special Topics,Fall-2019: Data Acquisition and Management,Fall-2019: Computational Statistics and Probability,Fall-2019: Artificial Intelligence,Spring-2020: Machine Learning,Spring-2020: Data Visualization,Spring-2020: Numerical Methods
2735804418,Bohorquez,Jean,Data Analytics and Visualization,3.24,Summer-2017,China,Mandarin,Computer Science,26,4.5,"New York, NY",Entry Level Python Developer,Summer-2016: DAV 6500 Capstone,Summer-2016: DAV 5100 Structured Data Management,Summer-2016: DAV 5200 Visual Design and Storytelling,Fall-2016: Special Topics,Fall-2016: MAN 5580 Project Management,Fall-2016: AI Product Studio,Spring-2017: DAV 5400 Analytics Programming,Spring-2017: DAV 6150 Data Science,Spring-2017: Natural Language Processing,Summer-2017: Complex Systems: Financial Time Series Analysis,Summer-2017: DAV 5000 Business Modeling and Data Analysis,Summer-2017: DAV 5300 Computational Math and Statistics
7686295074,Franklin,Ethel,Data Analytics and Visualization,4.0,Fall-2021,Pakistan,Sindhi,Other,27,6.0,"New York, NY",Data Scientist I,Fall-2020: AI Product Studio,Fall-2020: DAV 6500 Capstone,Fall-2020: DAV 5400 Analytics Programming,Spring-2021: DAV 5300 Computational Math and Statistics,Spring-2021: DAV 6000 Talent Analytics,Spring-2021: DAV 6100 Information Architectures,Summer-2021: DAV 6300 Special Topics,Summer-2021: DAV 5100 Structured Data Management,Summer-2021: MAN 5580 Project Management,Fall-2021: Natural Language Processing,Fall-2021: DAV 5200 Visual Design and Storytelling,Fall-2021: DAV 5000 Business Modeling and Data Analysis
6520782140,Parker,Randy,Data Analytics and Visualization,2.96,Fall-2017,China,Cantonese,Engineering,29,7.0,"New York, NY",Database Administrator - Entry,Fall-2016: DAV 5000 Business Modeling and Data Analysis,Fall-2016: Internship,Fall-2016: DAV 6200 Data Product Design,Spring-2017: DAV 5300 Computational Math and Statistics,Spring-2017: DAV 6500 Capstone,Spring-2017: DAV 6100 Information Architectures,Summer-2017: DAV 5100 Structured Data Management,Summer-2017: DAV 5200 Visual Design and Storytelling,Summer-2017: DAV 6150 Data Science,Fall-2017: MAN 5580 Project Management,Fall-2017: Independent Study,Fall-2017: DAV 5400 Analytics Programming
9279317783,Cox,Kerri,Artificial Intelligence,3.73,Summer-2017,India,Marathi,Mathematics,25,4.0,"New York, NY",Data Scientist I,Summer-2016: Artificial Intelligence,Summer-2016: DAV 6300 Special Topics,Summer-2016: AI Capstone: R&D Experience,Fall-2016: Computational Statistics and Probability,Fall-2016: Data Acquisition and Management,Fall-2016: Neural Networks and Deep Learning,Spring-2017: Machine Learning,Spring-2017: DAV 6450 Independent Study,Spring-2017: Numerical Methods,Summer-2017: AI Product Studio,Summer-2017: DAV 6000 Talent Analytics,Summer-2017: Predictive Models
4396550000,Spilman,Rafael,Data Analytics and Visualization,3.52,Summer-2017,USA,English,Computer Science,28,6.5,"New York, NY",UX Design Intern,Summer-2016: DAV 5400 Analytics Programming,Summer-2016: Data Visualization,Summer-2016: AI Product Studio,Fall-2016: DAV 5300 Computational Math and Statistics,Fall-2016: DAV 6500 Capstone,Fall-2016: MAN 5580 Project Management,Spring-2017: DAV 5000 Business Modeling and Data Analysis,Spring-2017: DAV 5200 Visual Design and Storytelling,Spring-2017: DAV 6050 Data-Driven Organizations,Summer-2017: DAV 6200 Data Product Design,Summer-2017: DAV 6400 Internship,Summer-2017: DAV 5100 Structured Data Management
1124340737,Kline,Laura,Data Analytics and Visualization,3.73,Fall-2022,India,Hindi,Mathematics,23,2.0,"Bridgeport, CT",Entry Data Analyst,Fall-2021: DAV 5100 Structured Data Management,Fall-2021: DAV 5200 Visual Design and Storytelling,Fall-2021: Advanced Data Engineering,Spring-2022: DAV 5400 Analytics Programming,Spring-2022: Natural Language Processing,Spring-2022: DAV 5300 Computational Math and Statistics,Summer-2022: DAV 5000 Business Modeling and Data Analysis,Summer-2022: Independent Study,Summer-2022: Data Visualization,Fall-2022: Bayesian Methods,Fall-2022: DAV 6500 Capstone,Fall-2022: MAN 5580 Project Management
3457764886,Notti,Ashley,Data Analytics and Visualization,2.89,Summer-2023,Other,F,Engineering,32,10.0,"Chicago, IL",Machine Learning Engineer,Summer-2022: DAV 6100 Information Architectures,Summer-2022: DAV 6500 Capstone,Summer-2022: DAV 5400 Analytics Programming,Fall-2022: DAV 5300 Computational Math and Statistics,Fall-2022: DAV 6000 Talent Analytics,Fall-2022: MAN 5580 Project Management,Spring-2023: Natural Language Processing,Spring-2023: DAV 5100 Structured Data Management,Spring-2023: Independent Study,Summer-2023: Complex Systems: Financial Time Series Analysis,Summer-2023: DAV 5000 Business Modeling and Data Analysis,Summer-2023: DAV 5200 Visual Design and Storytelling
7593808702,Morace,Cesar,Artificial Intelligence,3.38,Fall-2022,China,Mandarin,Mathematics,23,1.5,"New York, NY",Entry Business Systems Analyst,Fall-2021: Machine Learning,Fall-2021: Predictive Models,Fall-2021: Artificial Intelligence,Spring-2022: Neural Networks and Deep Learning,Spring-2022: Special Topics,Spring-2022: Numerical Methods,Summer-2022: DAV 6200 Data Product Design,Summer-2022: Computational Statistics and Probability,Summer-2022: AI Product Studio,Fall-2022: AI Capstone: R&D Experience,Fall-2022: Data Acquisition and Management,Fall-2022: Internship
1596832871,Breen,Lori,Data Analytics and Visualization,3.17,Fall-2020,Other,H,Computer Science,23,1.5,"New York, NY",Business Intelligence (BI) Developer,Fall-2019: DAV 6500 Capstone,Fall-2019: DAV 5300 Computational Math and Statistics,Fall-2019: DAV 5400 Analytics Programming,Spring-2020: DAV 6400 Internship,Spring-2020: DAV 6150 Data Science,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Summer-2020: DAV 5200 Visual Design and Storytelling,Summer-2020: AI Product Studio,Summer-2020: MAN 5580 Project Management,Fall-2020: DAV 6300 Special Topics,Fall-2020: AI Product Studio,Fall-2020: DAV 5100 Structured Data Management
5148429519,Deboer,Emma,Data Analytics and Visualization,2.57,Spring-2022,India,Hindi,Mathematics,26,5.0,"New York, NY",Entry Level Python Developer,Spring-2021: DAV 5100 Structured Data Management,Spring-2021: Special Topics,Spring-2021: DAV 5300 Computational Math and Statistics,Summer-2021: MAN 5580 Project Management,Summer-2021: DAV 6400 Internship,Summer-2021: DAV 5000 Business Modeling and Data Analysis,Fall-2021: DAV 5400 Analytics Programming,Fall-2021: DAV 6150 Data Science,Fall-2021: Internship,Spring-2022: DAV 5200 Visual Design and Storytelling,Spring-2022: Data Visualization,Spring-2022: DAV 6500 Capstone
5548185094,Boyer,Beverly,Data Analytics and Visualization,3.66,Spring-2021,USA,Spanish,Engineering,24,2.0,"Chicago, IL",Data Architect I,Spring-2020: DAV 5300 Computational Math and Statistics,Spring-2020: DAV 6500 Capstone,Spring-2020: DAV 6150 Data Science,Summer-2020: Independent Study,Summer-2020: DAV 6300 Special Topics,Summer-2020: DAV 5200 Visual Design and Storytelling,Fall-2020: DAV 5400 Analytics Programming,Fall-2020: Data Visualization,Fall-2020: Bayesian Methods,Spring-2021: DAV 5000 Business Modeling and Data Analysis,Spring-2021: DAV 5100 Structured Data Management,Spring-2021: MAN 5580 Project Management
8902911959,Watts,Jermaine,Data Analytics and Visualization,3.57,Fall-2021,China,Cantonese,Computer Science,27,6.0,"San Francisco, CA",Entry Business Systems Analyst,Fall-2020: DAV 5200 Visual Design and Storytelling,Fall-2020: MAN 5580 Project Management,Fall-2020: DAV 5400 Analytics Programming,Spring-2021: DAV 5100 Structured Data Management,Spring-2021: Bayesian Methods,Spring-2021: DAV 6150 Data Science,Summer-2021: DAV 5000 Business Modeling and Data Analysis,Summer-2021: DAV 5300 Computational Math and Statistics,Summer-2021: DAV 6100 Information Architectures,Fall-2021: DAV 6500 Capstone,Fall-2021: Data Visualization,Fall-2021: Complex Systems: Financial Time Series Analysis
