Course Name,Student ID,First Name,Last Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription,Course #
Fall-2019: MAN 5580 Project Management,9575532707,Smith,Angela,Data Analytics and Visualization,4.0,Fall-2019,Other,F,Computer Science,25,3.5,"Los Angeles, CA",Database Administrator - Entry,Course12
Fall-2019: MAN 5580 Project Management,9760083447,Albert,William,Data Analytics and Visualization,2.81,Spring-2020,USA,English,Mathematics,24,3.0,"Chicago, IL",Entry Business Systems Analyst,Course7
Fall-2019: Natural Language Processing,7709074811,Parsons,Larry,Artificial Intelligence,3.96,Spring-2020,China,Mandarin,Computer Science,23,2.5,"New York, NY",Business Intelligence (BI) Developer,Course9
Fall-2019: Natural Language Processing,9171762242,Placko,Dorothy,Artificial Intelligence,3.43,Fall-2019,China,Mandarin,Mathematics,23,1.5,"New York, NY",Entry Business Systems Analyst,Course11
Fall-2019: Neural Networks and Deep Learning,2974302419,Schut,Thomas,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Mathematics,27,5.0,"New York, NY",Database Administrator - Entry,Course9
Fall-2019: Neural Networks and Deep Learning,7434279301,Barrett,Michael,Artificial Intelligence,3.3,Spring-2021,China,Cantonese,Health Sciences,24,2.5,"New York, NY",Business Intelligence (BI) Developer,Course3
Fall-2019: Neural Networks and Deep Learning,8317186460,Odonell,Pamela,Artificial Intelligence,3.49,Spring-2020,USA,English,Mathematics,25,4.0,"New York, NY",Data Architect I,Course7
Fall-2019: Numerical Methods,1191512830,Pierce,David,Artificial Intelligence,4.0,Spring-2020,USA,English,Computer Science,24,3.5,"Los Angeles, CA",Entry Level Python Developer,Course7
Fall-2019: Numerical Methods,3597035173,Hamilton,Patricia,Artificial Intelligence,3.41,Fall-2020,China,Cantonese,Computer Science,24,2.5,"Woodbridge, NJ",Entry Data Analyst,Course5
Fall-2019: Numerical Methods,5014754836,Garcia,Amanda,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Computer Science,23,1.0,"New York, NY",Data Architect I,Course9
Fall-2019: Numerical Methods,8072792574,Crouch,Richard,Artificial Intelligence,2.81,Fall-2019,India,Hindi,Other,25,4.5,"New York, NY",Big Data Architect,Course12
Fall-2019: Numerical Methods,9171762242,Placko,Dorothy,Artificial Intelligence,3.43,Fall-2019,China,Mandarin,Mathematics,23,1.5,"New York, NY",Entry Business Systems Analyst,Course12
Fall-2019: Numerical Methods,9973127018,Woode,David,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6.0,"New York, NY",Entry Level Python Developer,Course4
Fall-2019: Predictive Models,3959311068,Lozada,Steve,Artificial Intelligence,3.85,Spring-2020,China,Cantonese,Computer Science,30,8.0,"New York, NY",Business Intelligence (BI) Developer,Course9
Fall-2019: Predictive Models,8225692756,Anderson,James,Artificial Intelligence,3.02,Fall-2020,USA,English,Mathematics,23,1.0,"New York, NY",Data Scientist I,Course4
Fall-2019: Predictive Models,8317186460,Odonell,Pamela,Artificial Intelligence,3.49,Spring-2020,USA,English,Mathematics,25,4.0,"New York, NY",Data Architect I,Course8
Fall-2019: Predictive Models,9973127018,Woode,David,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6.0,"New York, NY",Entry Level Python Developer,Course6
Fall-2019: Special Topics,1635242184,Litton,Michael,Artificial Intelligence,3.34,Spring-2020,USA,Spanish,Engineering,28,7.5,"San Francisco, CA",Database Administrator - Entry,Course7
Fall-2019: Special Topics,9575532707,Smith,Angela,Data Analytics and Visualization,4.0,Fall-2019,Other,F,Computer Science,25,3.5,"Los Angeles, CA",Database Administrator - Entry,Course11
Fall-2020: AI Capstone: R&D Experience,3597035173,Hamilton,Patricia,Artificial Intelligence,3.41,Fall-2020,China,Cantonese,Computer Science,24,2.5,"Woodbridge, NJ",Entry Data Analyst,Course10
Fall-2020: AI Capstone: R&D Experience,5434953761,Hernandez,George,Artificial Intelligence,3.68,Spring-2022,USA,Spanish,Computer Science,28,6.0,"New York, NY",Big Data Architect,Course2
Fall-2020: AI Capstone: R&D Experience,7408726601,Furbush,Daniel,Artificial Intelligence,3.27,Fall-2021,USA,English,Computer Science,27,5.5,"New York, NY",Data Scientist I,Course5
Fall-2020: AI Capstone: R&D Experience,9973127018,Woode,David,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6.0,"New York, NY",Entry Level Python Developer,Course12
Fall-2020: AI Product Studio,1232473375,Kennedy,Mary,Data Analytics and Visualization,3.4,Fall-2020,China,Mandarin,Computer Science,29,8.5,"New York, NY",Data Scientist I,Course12
Fall-2020: AI Product Studio,1895013407,Sannicolas,Norman,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2.0,"Woodbridge, NJ",Entry Data Analyst,Course5
Fall-2020: AI Product Studio,2342480634,Cresci,Dana,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I,Course4
Fall-2020: AI Product Studio,2426847270,Bushman,Veronika,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3.0,"New York, NY",UX Design Intern,Course4
Fall-2020: AI Product Studio,3053342158,Wallace,Jeremy,Data Analytics and Visualization,3.5,Fall-2021,Pakistan,Punjabi,Other,24,2.5,"Woodbridge, NJ",Business Intelligence (BI) Developer,Course4
Fall-2020: AI Product Studio,7043109883,Amari,Dennis,Data Analytics and Visualization,3.55,Spring-2022,China,Mandarin,Mathematics,26,5.5,"Woodbridge, NJ",Database Administrator - Entry,Course1
Fall-2020: AI Product Studio,7300878175,Reed,Anthony,Data Analytics and Visualization,3.64,Fall-2020,USA,English,Computer Science,25,4.5,"New York, NY",Database Administrator - Entry,Course12
Fall-2020: AI Product Studio,7408726601,Furbush,Daniel,Artificial Intelligence,3.27,Fall-2021,USA,English,Computer Science,27,5.5,"New York, NY",Data Scientist I,Course6
Fall-2020: AI Product Studio,8129868026,Menzies,Brittney,Data Analytics and Visualization,3.92,Fall-2021,USA,Spanish,Computer Science,23,2.5,"San Francisco, CA",Data Architect I,Course5
Fall-2020: Artificial Intelligence,9973127018,Woode,David,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6.0,"New York, NY",Entry Level Python Developer,Course11
Fall-2020: Bayesian Methods,9415890082,Macko,George,Data Analytics and Visualization,4.0,Fall-2020,India,Malayalam,Engineering,26,4.5,"New York, NY",Machine Learning Engineer,Course11
Fall-2020: Complex Systems: Financial Time Series Analysis,1895013407,Sannicolas,Norman,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2.0,"Woodbridge, NJ",Entry Data Analyst,Course6
Fall-2020: Complex Systems: Financial Time Series Analysis,3345919606,Cummings,Jennifer,Data Analytics and Visualization,3.97,Spring-2021,Other,H,Computer Science,26,4.5,"New York, NY",Machine Learning Engineer,Course9
Fall-2020: Computational Statistics and Probability,5434953761,Hernandez,George,Artificial Intelligence,3.68,Spring-2022,USA,Spanish,Computer Science,28,6.0,"New York, NY",Big Data Architect,Course1
Fall-2020: DAV 5000 Business Modeling and Data Analysis,5522906291,Mitchell,Elizabeth,Data Analytics and Visualization,3.97,Spring-2021,USA,English,Engineering,25,3.0,"New York, NY",Big Data Architect,Course8
Fall-2020: DAV 5000 Business Modeling and Data Analysis,7300878175,Reed,Anthony,Data Analytics and Visualization,3.64,Fall-2020,USA,English,Computer Science,25,4.5,"New York, NY",Database Administrator - Entry,Course10
Fall-2020: DAV 5000 Business Modeling and Data Analysis,8129868026,Menzies,Brittney,Data Analytics and Visualization,3.92,Fall-2021,USA,Spanish,Computer Science,23,2.5,"San Francisco, CA",Data Architect I,Course4
Fall-2020: DAV 5000 Business Modeling and Data Analysis,8740282061,Bailey,Kerri,Data Analytics and Visualization,3.27,Spring-2021,Other,H,Computer Science,25,4.5,"New York, NY",Machine Learning Engineer,Course8
Fall-2020: DAV 5000 Business Modeling and Data Analysis,9177232959,Cashin,Earle,Data Analytics and Visualization,3.87,Spring-2022,USA,English,Engineering,25,4.5,"Bridgeport, CT",Big Data Architect,Course3
Fall-2020: DAV 5000 Business Modeling and Data Analysis,9350248059,Hoffmann,William,Data Analytics and Visualization,3.5,Spring-2022,Other,A,Computer Science,32,10.0,"Los Angeles, CA",Database Administrator - Entry,Course3
Fall-2020: DAV 5000 Business Modeling and Data Analysis,9546897753,Rudolph,Heather,Data Analytics and Visualization,3.32,Fall-2021,USA,Spanish,Computer Science,25,3.0,"New York, NY",Machine Learning Engineer,Course6
Fall-2020: DAV 5000 Business Modeling and Data Analysis,9756576633,Sobina,Rubye,Data Analytics and Visualization,3.54,Spring-2022,India,Hindi,Mathematics,26,4.0,"New York, NY",Data Architect I,Course3
Fall-2020: DAV 5100 Structured Data Management,1364243602,Jensen,Catherine,Data Analytics and Visualization,3.61,Fall-2021,China,Mandarin,Computer Science,25,4.5,"New York, NY",Business Intelligence (BI) Developer,Course6
Fall-2020: DAV 5100 Structured Data Management,2342480634,Cresci,Dana,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I,Course6
Fall-2020: DAV 5100 Structured Data Management,5522906291,Mitchell,Elizabeth,Data Analytics and Visualization,3.97,Spring-2021,USA,English,Engineering,25,3.0,"New York, NY",Big Data Architect,Course9
Fall-2020: DAV 5100 Structured Data Management,6279798073,Marquez,Kevin,Data Analytics and Visualization,3.74,Spring-2022,China,Cantonese,Mathematics,30,8.5,"New York, NY",Data Architect I,Course1
Fall-2020: DAV 5100 Structured Data Management,7550850592,Serrell,Allan,Data Analytics and Visualization,3.03,Fall-2020,China,Mandarin,Computer Science,24,2.0,"New York, NY",Entry Business Systems Analyst,Course10
Fall-2020: DAV 5100 Structured Data Management,9350248059,Hoffmann,William,Data Analytics and Visualization,3.5,Spring-2022,Other,A,Computer Science,32,10.0,"Los Angeles, CA",Database Administrator - Entry,Course1
Fall-2020: DAV 5100 Structured Data Management,9546897753,Rudolph,Heather,Data Analytics and Visualization,3.32,Fall-2021,USA,Spanish,Computer Science,25,3.0,"New York, NY",Machine Learning Engineer,Course5
Fall-2020: DAV 5200 Visual Design and Storytelling,2342480634,Cresci,Dana,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I,Course5
Fall-2020: DAV 5200 Visual Design and Storytelling,3345919606,Cummings,Jennifer,Data Analytics and Visualization,3.97,Spring-2021,Other,H,Computer Science,26,4.5,"New York, NY",Machine Learning Engineer,Course7
Fall-2020: DAV 5200 Visual Design and Storytelling,4967509757,Pepin,Anne,Data Analytics and Visualization,3.52,Spring-2022,China,Mandarin,Computer Science,33,11.5,"New York, NY",Entry Level Python Developer,Course2
Fall-2020: DAV 5200 Visual Design and Storytelling,5522906291,Mitchell,Elizabeth,Data Analytics and Visualization,3.97,Spring-2021,USA,English,Engineering,25,3.0,"New York, NY",Big Data Architect,Course7
Fall-2020: DAV 5200 Visual Design and Storytelling,6280712683,Schreiber,Marion,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst,Course8
Fall-2020: DAV 5200 Visual Design and Storytelling,9074563926,Moore,David,Data Analytics and Visualization,3.9,Spring-2021,USA,English,Computer Science,24,3.5,"San Francisco, CA",Entry Level Python Developer,Course7
Fall-2020: DAV 5200 Visual Design and Storytelling,9177232959,Cashin,Earle,Data Analytics and Visualization,3.87,Spring-2022,USA,English,Engineering,25,4.5,"Bridgeport, CT",Big Data Architect,Course2
Fall-2020: DAV 5300 Computational Math and Statistics,1232473375,Kennedy,Mary,Data Analytics and Visualization,3.4,Fall-2020,China,Mandarin,Computer Science,29,8.5,"New York, NY",Data Scientist I,Course11
Fall-2020: DAV 5300 Computational Math and Statistics,3053342158,Wallace,Jeremy,Data Analytics and Visualization,3.5,Fall-2021,Pakistan,Punjabi,Other,24,2.5,"Woodbridge, NJ",Business Intelligence (BI) Developer,Course5
Fall-2020: DAV 5300 Computational Math and Statistics,4967509757,Pepin,Anne,Data Analytics and Visualization,3.52,Spring-2022,China,Mandarin,Computer Science,33,11.5,"New York, NY",Entry Level Python Developer,Course3
Fall-2020: DAV 5300 Computational Math and Statistics,7550850592,Serrell,Allan,Data Analytics and Visualization,3.03,Fall-2020,China,Mandarin,Computer Science,24,2.0,"New York, NY",Entry Business Systems Analyst,Course12
Fall-2020: DAV 5300 Computational Math and Statistics,8443109586,Jones,Jennifer,Data Analytics and Visualization,3.35,Spring-2022,China,Mandarin,Computer Science,23,2.5,"New York, NY",Business Intelligence (BI) Developer,Course3
Fall-2020: DAV 5300 Computational Math and Statistics,9415890082,Macko,George,Data Analytics and Visualization,4.0,Fall-2020,India,Malayalam,Engineering,26,4.5,"New York, NY",Machine Learning Engineer,Course10
Fall-2020: DAV 5400 Analytics Programming,2426847270,Bushman,Veronika,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3.0,"New York, NY",UX Design Intern,Course5
Fall-2020: DAV 5400 Analytics Programming,4457907000,Guzman,Judy,Data Analytics and Visualization,3.51,Spring-2021,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I,Course9
Fall-2020: DAV 5400 Analytics Programming,5498108097,Mcdermott,Henry,Data Analytics and Visualization,3.38,Fall-2020,China,Cantonese,Health Sciences,27,6.5,"New York, NY",Big Data Architect,Course10
Fall-2020: DAV 5400 Analytics Programming,6280712683,Schreiber,Marion,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst,Course7
Fall-2020: DAV 5400 Analytics Programming,9181549154,Underwood,Peter,Data Analytics and Visualization,3.36,Fall-2020,USA,English,Mathematics,23,1.0,"New York, NY",Database Administrator - Entry,Course11
Fall-2020: DAV 5400 Analytics Programming,9756576633,Sobina,Rubye,Data Analytics and Visualization,3.54,Spring-2022,India,Hindi,Mathematics,26,4.0,"New York, NY",Data Architect I,Course2
Fall-2020: DAV 6050 Data-Driven Organizations,1812867268,Ragland,Tammy,Data Analytics and Visualization,3.6,Spring-2021,USA,English,Engineering,24,3.5,"New York, NY",Data Scientist I,Course7
Fall-2020: DAV 6050 Data-Driven Organizations,2926537122,Pranger,Betty,Data Analytics and Visualization,2.86,Spring-2021,China,Mandarin,Computer Science,25,3.0,"Woodbridge, NJ",Entry Level Python Developer,Course8
Fall-2020: DAV 6050 Data-Driven Organizations,4457907000,Guzman,Judy,Data Analytics and Visualization,3.51,Spring-2021,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I,Course7
Fall-2020: DAV 6050 Data-Driven Organizations,6509550025,Jacobson,Cindy,Artificial Intelligence,2.76,Spring-2021,Pakistan,Punjabi,Mathematics,24,2.5,"Woodbridge, NJ",Data Scientist I,Course7
Fall-2020: DAV 6100 Information Architectures,1895013407,Sannicolas,Norman,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2.0,"Woodbridge, NJ",Entry Data Analyst,Course4
Fall-2020: DAV 6100 Information Architectures,6509550025,Jacobson,Cindy,Artificial Intelligence,2.76,Spring-2021,Pakistan,Punjabi,Mathematics,24,2.5,"Woodbridge, NJ",Data Scientist I,Course9
Fall-2020: DAV 6100 Information Architectures,8740282061,Bailey,Kerri,Data Analytics and Visualization,3.27,Spring-2021,Other,H,Computer Science,25,4.5,"New York, NY",Machine Learning Engineer,Course7
Fall-2020: DAV 6100 Information Architectures,9350248059,Hoffmann,William,Data Analytics and Visualization,3.5,Spring-2022,Other,A,Computer Science,32,10.0,"Los Angeles, CA",Database Administrator - Entry,Course2
Fall-2020: DAV 6150 Data Science,1812867268,Ragland,Tammy,Data Analytics and Visualization,3.6,Spring-2021,USA,English,Engineering,24,3.5,"New York, NY",Data Scientist I,Course9
Fall-2020: DAV 6200 Data Product Design,1621829673,Allen,Deborah,Data Analytics and Visualization,3.01,Fall-2021,India,Hindi,Computer Science,23,1.5,"New York, NY",Database Administrator - Entry,Course6
Fall-2020: DAV 6200 Data Product Design,6243136616,Smith,Susan,Data Analytics and Visualization,3.67,Fall-2020,China,Mandarin,Computer Science,31,9.5,"Los Angeles, CA",Database Administrator - Entry,Course11
Fall-2020: DAV 6200 Data Product Design,8740282061,Bailey,Kerri,Data Analytics and Visualization,3.27,Spring-2021,Other,H,Computer Science,25,4.5,"New York, NY",Machine Learning Engineer,Course9
Fall-2020: DAV 6300 Special Topics,9181549154,Underwood,Peter,Data Analytics and Visualization,3.36,Fall-2020,USA,English,Mathematics,23,1.0,"New York, NY",Database Administrator - Entry,Course10
Fall-2020: DAV 6300 Special Topics,9720828257,Bryan,Simone,Artificial Intelligence,3.38,Spring-2022,China,Mandarin,Engineering,27,5.0,"New York, NY",Database Administrator - Entry,Course2
Fall-2020: DAV 6400 Internship,5498108097,Mcdermott,Henry,Data Analytics and Visualization,3.38,Fall-2020,China,Cantonese,Health Sciences,27,6.5,"New York, NY",Big Data Architect,Course12
Fall-2020: DAV 6400 Internship,6279798073,Marquez,Kevin,Data Analytics and Visualization,3.74,Spring-2022,China,Cantonese,Mathematics,30,8.5,"New York, NY",Data Architect I,Course2
Fall-2020: DAV 6450 Independent Study,1812867268,Ragland,Tammy,Data Analytics and Visualization,3.6,Spring-2021,USA,English,Engineering,24,3.5,"New York, NY",Data Scientist I,Course8
