Student ID,Person,Course Number,Course Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription
3345919606,Cummings Jennifer,Course2,Fall-2019: DAV 6500 Capstone,Data Analytics and Visualization,3.97,Spring-2021,Other,H,Computer Science,26,4.5,"New York, NY",Machine Learning Engineer
7550850592,Serrell Allan,Course4,Fall-2019: DAV 6500 Capstone,Data Analytics and Visualization,3.03,Fall-2020,China,Mandarin,Computer Science,24,2,"New York, NY",Entry Business Systems Analyst
8919040067,Francis Sergio,Course11,Fall-2019: DAV 6500 Capstone,Data Analytics and Visualization,3.39,Fall-2019,USA,Spanish,Computer Science,24,2.5,"San Francisco, CA",Data Scientist I
8964907590,Freeman Mason,Course10,Fall-2019: DAV 6500 Capstone,Data Analytics and Visualization,3.37,Fall-2019,USA,English,Engineering,26,5.5,"Woodbridge, NJ",Data Architect I
2974302419,Schut Thomas,Course7,Fall-2019: Data Acquisition and Management,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Mathematics,27,5,"New York, NY",Database Administrator - Entry
3597035173,Hamilton Patricia,Course4,Fall-2019: Data Acquisition and Management,Artificial Intelligence,3.41,Fall-2020,China,Cantonese,Computer Science,24,2.5,"Woodbridge, NJ",Entry Data Analyst
7709074811,Parsons Larry,Course8,Fall-2019: Data Acquisition and Management,Artificial Intelligence,3.96,Spring-2020,China,Mandarin,Computer Science,23,2.5,"New York, NY",Business Intelligence (BI) Developer
2974302419,Schut Thomas,Course8,Fall-2019: Data Visualization,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Mathematics,27,5,"New York, NY",Database Administrator - Entry
4328571177,Lawrence Dean,Course7,Fall-2019: Data Visualization,Data Analytics and Visualization,3.24,Spring-2020,China,Cantonese,Mathematics,27,6.5,"New York, NY",Business Intelligence (BI) Developer
7709074811,Parsons Larry,Course7,Fall-2019: Data Visualization,Artificial Intelligence,3.96,Spring-2020,China,Mandarin,Computer Science,23,2.5,"New York, NY",Business Intelligence (BI) Developer
8740282061,Bailey Kerri,Course2,Fall-2019: Data Visualization,Data Analytics and Visualization,3.27,Spring-2021,Other,H,Computer Science,25,4.5,"New York, NY",Machine Learning Engineer
9171762242,Placko Dorothy,Course10,Fall-2019: Data Visualization,Artificial Intelligence,3.43,Fall-2019,China,Mandarin,Mathematics,23,1.5,"New York, NY",Entry Business Systems Analyst
5014754836,Garcia Amanda,Course8,Fall-2019: Independent Study,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Computer Science,23,1,"New York, NY",Data Architect I
9074563926,Moore David,Course2,Fall-2019: Independent Study,Data Analytics and Visualization,3.9,Spring-2021,USA,English,Computer Science,24,3.5,"San Francisco, CA",Entry Level Python Developer
1812867268,Ragland Tammy,Course1,Fall-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.6,Spring-2021,USA,English,Engineering,24,3.5,"New York, NY",Data Scientist I
4457907000,Guzman Judy,Course3,Fall-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.51,Spring-2021,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I
6280712683,Schreiber Marion,Course2,Fall-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst
6460867046,Sanford Aura,Course12,Fall-2019: MAN 5580 Project Management,Data Analytics and Visualization,4,Fall-2019,Pakistan,Pashto,Computer Science,24,3,"New York, NY",Machine Learning Engineer
9181549154,Underwood Peter,Course6,Fall-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.36,Fall-2020,USA,English,Mathematics,23,1,"New York, NY",Database Administrator - Entry
9575532707,Smith Angela,Course12,Fall-2019: MAN 5580 Project Management,Data Analytics and Visualization,4,Fall-2019,Other,F,Computer Science,25,3.5,"Los Angeles, CA",Database Administrator - Entry
9760083447,Albert William,Course7,Fall-2019: MAN 5580 Project Management,Data Analytics and Visualization,2.81,Spring-2020,USA,English,Mathematics,24,3,"Chicago, IL",Entry Business Systems Analyst
7709074811,Parsons Larry,Course9,Fall-2019: Natural Language Processing,Artificial Intelligence,3.96,Spring-2020,China,Mandarin,Computer Science,23,2.5,"New York, NY",Business Intelligence (BI) Developer
9171762242,Placko Dorothy,Course11,Fall-2019: Natural Language Processing,Artificial Intelligence,3.43,Fall-2019,China,Mandarin,Mathematics,23,1.5,"New York, NY",Entry Business Systems Analyst
2974302419,Schut Thomas,Course9,Fall-2019: Neural Networks and Deep Learning,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Mathematics,27,5,"New York, NY",Database Administrator - Entry
7434279301,Barrett Michael,Course3,Fall-2019: Neural Networks and Deep Learning,Artificial Intelligence,3.3,Spring-2021,China,Cantonese,Health Sciences,24,2.5,"New York, NY",Business Intelligence (BI) Developer
8317186460,Odonell Pamela,Course7,Fall-2019: Neural Networks and Deep Learning,Artificial Intelligence,3.49,Spring-2020,USA,English,Mathematics,25,4,"New York, NY",Data Architect I
1191512830,Pierce David,Course7,Fall-2019: Numerical Methods,Artificial Intelligence,4,Spring-2020,USA,English,Computer Science,24,3.5,"Los Angeles, CA",Entry Level Python Developer
3597035173,Hamilton Patricia,Course5,Fall-2019: Numerical Methods,Artificial Intelligence,3.41,Fall-2020,China,Cantonese,Computer Science,24,2.5,"Woodbridge, NJ",Entry Data Analyst
5014754836,Garcia Amanda,Course9,Fall-2019: Numerical Methods,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Computer Science,23,1,"New York, NY",Data Architect I
8072792574,Crouch Richard,Course12,Fall-2019: Numerical Methods,Artificial Intelligence,2.81,Fall-2019,India,Hindi,Other,25,4.5,"New York, NY",Big Data Architect
9171762242,Placko Dorothy,Course12,Fall-2019: Numerical Methods,Artificial Intelligence,3.43,Fall-2019,China,Mandarin,Mathematics,23,1.5,"New York, NY",Entry Business Systems Analyst
9973127018,Woode David,Course4,Fall-2019: Numerical Methods,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6,"New York, NY",Entry Level Python Developer
3959311068,Lozada Steve,Course9,Fall-2019: Predictive Models,Artificial Intelligence,3.85,Spring-2020,China,Cantonese,Computer Science,30,8,"New York, NY",Business Intelligence (BI) Developer
8225692756,Anderson James,Course4,Fall-2019: Predictive Models,Artificial Intelligence,3.02,Fall-2020,USA,English,Mathematics,23,1,"New York, NY",Data Scientist I
8317186460,Odonell Pamela,Course8,Fall-2019: Predictive Models,Artificial Intelligence,3.49,Spring-2020,USA,English,Mathematics,25,4,"New York, NY",Data Architect I
9973127018,Woode David,Course6,Fall-2019: Predictive Models,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6,"New York, NY",Entry Level Python Developer
1635242184,Litton Michael,Course7,Fall-2019: Special Topics,Artificial Intelligence,3.34,Spring-2020,USA,Spanish,Engineering,28,7.5,"San Francisco, CA",Database Administrator - Entry
9575532707,Smith Angela,Course11,Fall-2019: Special Topics,Data Analytics and Visualization,4,Fall-2019,Other,F,Computer Science,25,3.5,"Los Angeles, CA",Database Administrator - Entry
3597035173,Hamilton Patricia,Course10,Fall-2020: AI Capstone: R&D Experience,Artificial Intelligence,3.41,Fall-2020,China,Cantonese,Computer Science,24,2.5,"Woodbridge, NJ",Entry Data Analyst
5434953761,Hernandez George,Course2,Fall-2020: AI Capstone: R&D Experience,Artificial Intelligence,3.68,Spring-2022,USA,Spanish,Computer Science,28,6,"New York, NY",Big Data Architect
7408726601,Furbush Daniel,Course5,Fall-2020: AI Capstone: R&D Experience,Artificial Intelligence,3.27,Fall-2021,USA,English,Computer Science,27,5.5,"New York, NY",Data Scientist I
9973127018,Woode David,Course12,Fall-2020: AI Capstone: R&D Experience,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6,"New York, NY",Entry Level Python Developer
1232473375,Kennedy Mary,Course12,Fall-2020: AI Product Studio,Data Analytics and Visualization,3.4,Fall-2020,China,Mandarin,Computer Science,29,8.5,"New York, NY",Data Scientist I
1895013407,Sannicolas Norman,Course5,Fall-2020: AI Product Studio,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2,"Woodbridge, NJ",Entry Data Analyst
2342480634,Cresci Dana,Course4,Fall-2020: AI Product Studio,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I
2426847270,Bushman Veronika,Course4,Fall-2020: AI Product Studio,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3,"New York, NY",UX Design Intern
3053342158,Wallace Jeremy,Course4,Fall-2020: AI Product Studio,Data Analytics and Visualization,3.5,Fall-2021,Pakistan,Punjabi,Other,24,2.5,"Woodbridge, NJ",Business Intelligence (BI) Developer
7043109883,Amari Dennis,Course1,Fall-2020: AI Product Studio,Data Analytics and Visualization,3.55,Spring-2022,China,Mandarin,Mathematics,26,5.5,"Woodbridge, NJ",Database Administrator - Entry
7300878175,Reed Anthony,Course12,Fall-2020: AI Product Studio,Data Analytics and Visualization,3.64,Fall-2020,USA,English,Computer Science,25,4.5,"New York, NY",Database Administrator - Entry
7408726601,Furbush Daniel,Course6,Fall-2020: AI Product Studio,Artificial Intelligence,3.27,Fall-2021,USA,English,Computer Science,27,5.5,"New York, NY",Data Scientist I
8129868026,Menzies Brittney,Course5,Fall-2020: AI Product Studio,Data Analytics and Visualization,3.92,Fall-2021,USA,Spanish,Computer Science,23,2.5,"San Francisco, CA",Data Architect I
9973127018,Woode David,Course11,Fall-2020: Artificial Intelligence,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6,"New York, NY",Entry Level Python Developer
9415890082,Macko George,Course11,Fall-2020: Bayesian Methods,Data Analytics and Visualization,4,Fall-2020,India,Malayalam,Engineering,26,4.5,"New York, NY",Machine Learning Engineer
1895013407,Sannicolas Norman,Course6,Fall-2020: Complex Systems: Financial Time Series Analysis,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2,"Woodbridge, NJ",Entry Data Analyst
3345919606,Cummings Jennifer,Course9,Fall-2020: Complex Systems: Financial Time Series Analysis,Data Analytics and Visualization,3.97,Spring-2021,Other,H,Computer Science,26,4.5,"New York, NY",Machine Learning Engineer
5434953761,Hernandez George,Course1,Fall-2020: Computational Statistics and Probability,Artificial Intelligence,3.68,Spring-2022,USA,Spanish,Computer Science,28,6,"New York, NY",Big Data Architect
5522906291,Mitchell Elizabeth,Course8,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.97,Spring-2021,USA,English,Engineering,25,3,"New York, NY",Big Data Architect
7300878175,Reed Anthony,Course10,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.64,Fall-2020,USA,English,Computer Science,25,4.5,"New York, NY",Database Administrator - Entry
8129868026,Menzies Brittney,Course4,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.92,Fall-2021,USA,Spanish,Computer Science,23,2.5,"San Francisco, CA",Data Architect I
8740282061,Bailey Kerri,Course8,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.27,Spring-2021,Other,H,Computer Science,25,4.5,"New York, NY",Machine Learning Engineer
9177232959,Cashin Earle,Course3,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.87,Spring-2022,USA,English,Engineering,25,4.5,"Bridgeport, CT",Big Data Architect
9350248059,Hoffmann William,Course3,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.5,Spring-2022,Other,A,Computer Science,32,10,"Los Angeles, CA",Database Administrator - Entry
9546897753,Rudolph Heather,Course6,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.32,Fall-2021,USA,Spanish,Computer Science,25,3,"New York, NY",Machine Learning Engineer
9756576633,Sobina Rubye,Course3,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.54,Spring-2022,India,Hindi,Mathematics,26,4,"New York, NY",Data Architect I
1364243602,Jensen Catherine,Course6,Fall-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.61,Fall-2021,China,Mandarin,Computer Science,25,4.5,"New York, NY",Business Intelligence (BI) Developer
2342480634,Cresci Dana,Course6,Fall-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I
5522906291,Mitchell Elizabeth,Course9,Fall-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.97,Spring-2021,USA,English,Engineering,25,3,"New York, NY",Big Data Architect
6279798073,Marquez Kevin,Course1,Fall-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.74,Spring-2022,China,Cantonese,Mathematics,30,8.5,"New York, NY",Data Architect I
7550850592,Serrell Allan,Course10,Fall-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.03,Fall-2020,China,Mandarin,Computer Science,24,2,"New York, NY",Entry Business Systems Analyst
9350248059,Hoffmann William,Course1,Fall-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.5,Spring-2022,Other,A,Computer Science,32,10,"Los Angeles, CA",Database Administrator - Entry
9546897753,Rudolph Heather,Course5,Fall-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.32,Fall-2021,USA,Spanish,Computer Science,25,3,"New York, NY",Machine Learning Engineer
2342480634,Cresci Dana,Course5,Fall-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I
3345919606,Cummings Jennifer,Course7,Fall-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.97,Spring-2021,Other,H,Computer Science,26,4.5,"New York, NY",Machine Learning Engineer
4967509757,Pepin Anne,Course2,Fall-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.52,Spring-2022,China,Mandarin,Computer Science,33,11.5,"New York, NY",Entry Level Python Developer
5522906291,Mitchell Elizabeth,Course7,Fall-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.97,Spring-2021,USA,English,Engineering,25,3,"New York, NY",Big Data Architect
6280712683,Schreiber Marion,Course8,Fall-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst
9074563926,Moore David,Course7,Fall-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.9,Spring-2021,USA,English,Computer Science,24,3.5,"San Francisco, CA",Entry Level Python Developer
9177232959,Cashin Earle,Course2,Fall-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.87,Spring-2022,USA,English,Engineering,25,4.5,"Bridgeport, CT",Big Data Architect
1232473375,Kennedy Mary,Course11,Fall-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.4,Fall-2020,China,Mandarin,Computer Science,29,8.5,"New York, NY",Data Scientist I
3053342158,Wallace Jeremy,Course5,Fall-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.5,Fall-2021,Pakistan,Punjabi,Other,24,2.5,"Woodbridge, NJ",Business Intelligence (BI) Developer
4967509757,Pepin Anne,Course3,Fall-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.52,Spring-2022,China,Mandarin,Computer Science,33,11.5,"New York, NY",Entry Level Python Developer
7550850592,Serrell Allan,Course12,Fall-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.03,Fall-2020,China,Mandarin,Computer Science,24,2,"New York, NY",Entry Business Systems Analyst
8443109586,Jones Jennifer,Course3,Fall-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.35,Spring-2022,China,Mandarin,Computer Science,23,2.5,"New York, NY",Business Intelligence (BI) Developer
9415890082,Macko George,Course10,Fall-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,4,Fall-2020,India,Malayalam,Engineering,26,4.5,"New York, NY",Machine Learning Engineer
2426847270,Bushman Veronika,Course5,Fall-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3,"New York, NY",UX Design Intern
4457907000,Guzman Judy,Course9,Fall-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.51,Spring-2021,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I
5498108097,Mcdermott Henry,Course10,Fall-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.38,Fall-2020,China,Cantonese,Health Sciences,27,6.5,"New York, NY",Big Data Architect
